Problem,Package,File,Priority,Line,Description,Rule set,Rule
1,org.elasticsearch.gradle.internal,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\InternalDistributionDownloadPlugin.java,3,176,The method 'distributionProjectName(ElasticsearchDistribution)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
1,org.elasticsearch.gradle.internal,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\Jdk.java,3,26,"Possible God Class (WMC=52, ATFD=9, TCC=10.462%)",Design,GodClass
1,org.elasticsearch.gradle.internal,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\JdkDownloadPlugin.java,3,88,"The method 'setupRepository(Project, Jdk)' has a cyclomatic complexity of 14.",Design,CyclomaticComplexity
1,org.elasticsearch.gradle.internal,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\NoticeTask.java,3,101,The method 'generateNotice()' has a cyclomatic complexity of 17.,Design,CyclomaticComplexity
1,org.elasticsearch.gradle.internal.dependencies.patches,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\dependencies\patches\Utils.java,3,82,"The method 'patchJar(File, File, Collection<PatcherInfo>, boolean)' has a cyclomatic complexity of 17.",Design,CyclomaticComplexity
1,org.elasticsearch.gradle.internal.doc,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\doc\RestTestsFromDocSnippetTask.java,3,152,The class 'TestBuilder' has a total cyclomatic complexity of 89 (highest 20).,Design,CyclomaticComplexity
2,org.elasticsearch.gradle.internal.doc,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\doc\RestTestsFromDocSnippetTask.java,3,152,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.elasticsearch.gradle.internal.doc,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\doc\RestTestsFromDocSnippetTask.java,3,201,The method 'handleSnippet(Snippet)' has a cyclomatic complexity of 18.,Design,CyclomaticComplexity
4,org.elasticsearch.gradle.internal.doc,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\doc\RestTestsFromDocSnippetTask.java,3,238,The method 'test(Snippet)' has a cyclomatic complexity of 20.,Design,CyclomaticComplexity
5,org.elasticsearch.gradle.internal.doc,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\doc\RestTestsFromDocSnippetTask.java,3,323,"The method 'emitDo(String, String, String, String, List<String>, boolean, boolean)' has a cyclomatic complexity of 14.",Design,CyclomaticComplexity
1,org.elasticsearch.gradle.internal.doc,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\doc\Snippet.java,3,38,The method 'toString()' has a cyclomatic complexity of 16.,Design,CyclomaticComplexity
1,org.elasticsearch.gradle.internal.doc,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\doc\SnippetBuilder.java,3,27,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
2,org.elasticsearch.gradle.internal.doc,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\doc\SnippetBuilder.java,3,27,Too many fields,Design,TooManyFields
3,org.elasticsearch.gradle.internal.doc,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\doc\SnippetBuilder.java,3,231,The method 'assertValidJsonInput(String)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
1,org.elasticsearch.gradle.internal.doc,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\doc\SnippetParser.java,3,26,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
2,org.elasticsearch.gradle.internal.doc,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\doc\SnippetParser.java,3,87,"The method 'handleCommons(List<Snippet>, String)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
3,org.elasticsearch.gradle.internal.doc,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\doc\SnippetParser.java,3,224,"The method 'consoleHandled(String, SnippetBuilder)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
1,org.elasticsearch.gradle.internal.docker,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\docker\DockerSupportService.java,3,49,"Possible God Class (WMC=55, ATFD=43, TCC=2.614%)",Design,GodClass
2,org.elasticsearch.gradle.internal.docker,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\docker\DockerSupportService.java,3,49,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.elasticsearch.gradle.internal.docker,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\docker\DockerSupportService.java,3,75,The method 'getDockerAvailability()' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
1,org.elasticsearch.gradle.internal.docker,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\docker\NativeImageBuildTask.java,3,148,The method 'execute()' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
1,org.elasticsearch.gradle.internal.docker,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\docker\TransformLog4jConfigFilter.java,3,55,The method 'transformConfig(List<String>)' has a cyclomatic complexity of 19.,Design,CyclomaticComplexity
1,org.elasticsearch.gradle.internal.info,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\info\DefaultBuildParameterExtension.java,3,52,Avoid long parameter lists.,Design,ExcessiveParameterList
1,org.elasticsearch.gradle.internal.info,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\info\GlobalBuildInfoPlugin.java,3,9,A value of 40 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.gradle.internal.info,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\info\GlobalBuildInfoPlugin.java,3,77,"Possible God Class (WMC=58, ATFD=82, TCC=14.286%)",Design,GodClass
3,org.elasticsearch.gradle.internal.info,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\info\GlobalBuildInfoPlugin.java,3,77,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.elasticsearch.gradle.internal.info,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\info\GlobalBuildInfoPlugin.java,3,216,The method 'getDevelopmentBranches()' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
1,org.elasticsearch.gradle.internal.precommit,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\precommit\CheckForbiddenApisTask.java,3,10,A value of 26 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.gradle.internal.precommit,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\precommit\CheckForbiddenApisTask.java,3,87,"Possible God Class (WMC=47, ATFD=54, TCC=2.317%)",Design,GodClass
3,org.elasticsearch.gradle.internal.precommit,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\precommit\CheckForbiddenApisTask.java,3,87,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.elasticsearch.gradle.internal.precommit,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\precommit\CheckForbiddenApisTask.java,3,474,The method 'execute()' has a cyclomatic complexity of 26.,Design,CyclomaticComplexity
5,org.elasticsearch.gradle.internal.precommit,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\precommit\CheckForbiddenApisTask.java,3,558,"The method 'createClassLoader(FileCollection, FileCollection)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
1,org.elasticsearch.gradle.internal.precommit,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\precommit\DependencyLicensesTask.java,3,9,A value of 22 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.gradle.internal.precommit,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\precommit\DependencyLicensesTask.java,3,102,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.elasticsearch.gradle.internal.precommit,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\precommit\DependencyLicensesTask.java,3,186,The method 'checkDependencies()' has a cyclomatic complexity of 14.,Design,CyclomaticComplexity
1,org.elasticsearch.gradle.internal.precommit,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\precommit\SplitPackagesAuditTask.java,3,10,A value of 22 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.gradle.internal.precommit,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\precommit\SplitPackagesAuditTask.java,3,258,"The method 'filterSplitPackages(Map<String, Set<String>>)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
1,org.elasticsearch.gradle.internal.precommit,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\precommit\ThirdPartyAuditTask.java,3,9,A value of 21 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.gradle.internal.precommit,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\precommit\ThirdPartyAuditTask.java,3,74,"Possible God Class (WMC=56, ATFD=39, TCC=4.923%)",Design,GodClass
3,org.elasticsearch.gradle.internal.precommit,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\precommit\ThirdPartyAuditTask.java,3,74,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.elasticsearch.gradle.internal.precommit,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\precommit\ThirdPartyAuditTask.java,3,213,The method 'runThirdPartyAudit()' has a cyclomatic complexity of 14.,Design,CyclomaticComplexity
1,org.elasticsearch.gradle.internal.release,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\release\BundleChangelogsTask.java,3,10,A value of 21 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.gradle.internal.release,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\release\BundleChangelogsTask.java,3,53,"Possible God Class (WMC=70, ATFD=24, TCC=8.262%)",Design,GodClass
3,org.elasticsearch.gradle.internal.release,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\release\BundleChangelogsTask.java,3,53,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.elasticsearch.gradle.internal.release,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\release\BundleChangelogsTask.java,3,137,The method 'executeTask()' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
5,org.elasticsearch.gradle.internal.release,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\release\BundleChangelogsTask.java,3,267,"The method 'fetchExternalChangelogs(ExternalChangelogSource, String, String, String)' has a cyclomatic complexity of 12.",Design,CyclomaticComplexity
1,org.elasticsearch.gradle.internal.release,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\release\UpdateBranchesJsonTask.java,3,117,The method 'executeTask()' has a cyclomatic complexity of 15.,Design,CyclomaticComplexity
1,org.elasticsearch.gradle.internal.release,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\release\UpdateVersionsTask.java,3,89,The method 'executeTask()' has a cyclomatic complexity of 16.,Design,CyclomaticComplexity
1,org.elasticsearch.gradle.internal.transport,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\transport\AbstractGenerateTransportVersionDefinitionTask.java,3,103,"The method 'updateUpperBounds(TransportVersionResourcesService, List<TransportVersionUpperBound>, Set<String>, Map<Integer, List<IdAndDefinition>>, String)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
1,org.elasticsearch.gradle.internal.transport,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\transport\TransportVersionResourcesService.java,3,10,A value of 22 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.elasticsearch.gradle.internal.transport,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\transport\TransportVersionResourcesService.java,3,59,"Possible God Class (WMC=86, ATFD=29, TCC=13.659%)",Design,GodClass
3,org.elasticsearch.gradle.internal.transport,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\transport\TransportVersionResourcesService.java,3,59,The class 'TransportVersionResourcesService' has a total cyclomatic complexity of 86 (highest 7).,Design,CyclomaticComplexity
4,org.elasticsearch.gradle.internal.transport,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\transport\TransportVersionResourcesService.java,3,59,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.elasticsearch.gradle.internal.transport,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\transport\ValidateTransportVersionResourcesTask.java,3,43,"Possible God Class (WMC=75, ATFD=20, TCC=0.000%)",Design,GodClass
2,org.elasticsearch.gradle.internal.transport,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\transport\ValidateTransportVersionResourcesTask.java,3,43,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.elasticsearch.gradle.internal.transport,dataset\projects\elasticsearch\build-tools-internal\src\main\java\org\elasticsearch\gradle\internal\transport\ValidateTransportVersionResourcesTask.java,3,139,"The method 'validateNamedDefinition(TransportVersionDefinition, Set<String>, boolean)' has a cyclomatic complexity of 18.",Design,CyclomaticComplexity
